TACVD425_2018-05-01 14:35:56.794000000_CLN-0425032936
TACVD425_2018-05-01 14:35:56.794_CLN-0425032936
TACVD425_2018-05-01 14:35:58.794000000_CLN-0425032936
TACVD425_2018-05-01 14:35:58.794_CLN-0425032936
TACVD425_2018-05-01 14:36:00.794000000_CLN-0425032936
TACVD425_2018-05-01 14:36:00.794_CLN-0425032936
TACVD425_2018-05-01 14:36:02.856000000_CLN-0425032936
TACVD425_2018-05-01 14:36:02.856_CLN-0425032936
TACVD425_2018-05-01 14:36:04.856000000_CLN-0425032936
TACVD425_2018-05-01 14:36:04.856_CLN-0425032936
TACVD425_2018-05-01 14:36:06.873000000_CLN-0425032936
TACVD425_2018-05-01 14:36:06.873_CLN-0425032936
TACVD425_2018-05-01 14:36:08.873000000_CLN-0425032936
TACVD425_2018-05-01 14:36:08.873_CLN-0425032936
TACVD425_2018-05-01 14:36:10.873000000_CLN-0425032936
TACVD425_2018-05-01 14:36:10.873_CLN-0425032936
TACVD425_2018-05-01 14:36:12.873000000_CLN-0425032936
TACVD425_2018-05-01 14:36:12.873_CLN-0425032936
TACVD425_2018-05-01 14:36:14.873000000_CLN-0425032936
TACVD425_2018-05-01 14:36:14.873_CLN-0425032936
TACVD425_2018-05-01 14:36:16.935000000_CLN-0425032936
TACVD425_2018-05-01 14:36:16.935_CLN-0425032936
TACVD425_2018-05-01 14:36:18.936000000_CLN-0425032936
TACVD425_2018-05-01 14:36:18.936_CLN-0425032936
TACVD425_2018-05-01 14:36:20.920000000_CLN-0425032936
TACVD425_2018-05-01 14:36:20.920_CLN-0425032936
TACVD425_2018-05-01 14:36:22.920000000_CLN-0425032936
TACVD425_2018-05-01 14:36:22.920_CLN-0425032936
TACVD425_2018-05-01 14:36:24.967000000_CLN-0425032936
TACVD425_2018-05-01 14:36:24.967_CLN-0425032936
TACVD425_2018-05-01 14:36:26.998000000_CLN-0425032936
TACVD425_2018-05-01 14:36:26.998_CLN-0425032936
TACVD425_2018-05-01 14:36:28.998000000_CLN-0425032936
TACVD425_2018-05-01 14:36:28.998_CLN-0425032936
TACVD425_2018-05-01 14:36:30.983000000_CLN-0425032936
TACVD425_2018-05-01 14:36:30.983_CLN-0425032936
TACVD425_2018-05-01 14:36:32.983000000_CLN-0425032936
TACVD425_2018-05-01 14:36:32.983_CLN-0425032936
TACVD425_2018-05-01 14:36:34.983000000_CLN-0425032936
TACVD425_2018-05-01 14:36:34.983_CLN-0425032936
TACVD425_2018-05-01 14:36:36.998000000_CLN-0425032936
TACVD425_2018-05-01 14:36:36.998_CLN-0425032936
TACVD425_2018-05-01 14:36:39.045000000_CLN-0425032936
TACVD425_2018-05-01 14:36:39.045_CLN-0425032936
TACVD425_2018-05-01 14:36:41.045000000_CLN-0425032936
TACVD425_2018-05-01 14:36:41.045_CLN-0425032936
TACVD425_2018-05-01 14:36:43.061000000_CLN-0425032936
TACVD425_2018-05-01 14:36:43.061_CLN-0425032936
TACVD425_2018-05-01 14:36:45.045000000_CLN-0425032936
TACVD425_2018-05-01 14:36:45.045_CLN-0425032936
TACVD425_2018-05-01 14:36:47.061000000_CLN-0425032936
TACVD425_2018-05-01 14:36:47.061_CLN-0425032936
TACVD425_2018-05-01 14:36:49.108000000_CLN-0425032936
TACVD425_2018-05-01 14:36:49.108_CLN-0425032936
TACVD425_2018-05-01 14:36:51.264000000_CLN-0425032936
TACVD425_2018-05-01 14:36:51.264_CLN-0425032936
TACVD425_2018-05-01 14:36:53.108000000_CLN-0425032936
TACVD425_2018-05-01 14:36:53.108_CLN-0425032936
TACVD425_2018-05-01 14:36:55.139000000_CLN-0425032936
TACVD425_2018-05-01 14:36:55.139_CLN-0425032936
TACVD425_2018-05-01 14:36:57.108000000_CLN-0425032936
TACVD425_2018-05-01 14:36:57.108_CLN-0425032936
TACVD425_2018-05-01 14:36:59.123000000_CLN-0425032936
TACVD425_2018-05-01 14:36:59.123_CLN-0425032936
TACVD425_2018-05-01 14:37:01.123000000_CLN-0425032936
TACVD425_2018-05-01 14:37:01.123_CLN-0425032936
TACVD425_2018-05-01 14:37:03.123000000_CLN-0425032936
TACVD425_2018-05-01 14:37:03.123_CLN-0425032936
TACVD425_2018-05-01 14:37:05.123000000_CLN-0425032936
TACVD425_2018-05-01 14:37:05.123_CLN-0425032936
TACVD425_2018-05-01 14:37:07.123000000_CLN-0425032936
TACVD425_2018-05-01 14:37:07.123_CLN-0425032936
TACVD425_2018-05-01 14:37:09.123000000_CLN-0425032936
TACVD425_2018-05-01 14:37:09.123_CLN-0425032936
TACVD425_2018-05-01 14:37:11.123000000_CLN-0425032936
TACVD425_2018-05-01 14:37:11.123_CLN-0425032936
TACVD425_2018-05-01 14:37:13.186000000_CLN-0425032936
TACVD425_2018-05-01 14:37:13.186_CLN-0425032936
TACVD425_2018-05-01 14:37:15.170000000_CLN-0425032936
TACVD425_2018-05-01 14:37:15.170_CLN-0425032936
TACVD425_2018-05-01 14:37:17.327000000_CLN-0425032936
TACVD425_2018-05-01 14:37:17.327_CLN-0425032936
TACVD425_2018-05-01 14:37:19.155000000_CLN-0425032936
TACVD425_2018-05-01 14:37:19.155_CLN-0425032936
TACVD425_2018-05-01 14:37:21.124000000_CLN-0425032936
TACVD425_2018-05-01 14:37:21.124_CLN-0425032936
TACVD425_2018-05-01 14:37:23.234000000_CLN-0425032936
TACVD425_2018-05-01 14:37:23.234_CLN-0425032936
TACVD425_2018-05-01 14:37:25.187000000_CLN-0425032936
TACVD425_2018-05-01 14:37:25.187_CLN-0425032936
TACVD425_2018-05-01 14:37:27.187000000_CLN-0425032936
TACVD425_2018-05-01 14:37:27.187_CLN-0425032936
TACVD425_2018-05-01 14:37:29.187000000_CLN-0425032936
TACVD425_2018-05-01 14:37:29.187_CLN-0425032936
TACVD425_2018-05-01 14:37:31.202000000_CLN-0425032936
TACVD425_2018-05-01 14:37:31.202_CLN-0425032936
TACVD425_2018-05-01 14:37:33.202000000_CLN-0425032936
TACVD425_2018-05-01 14:37:33.202_CLN-0425032936
TACVD425_2018-05-01 14:37:35.249000000_CLN-0425032936
TACVD425_2018-05-01 14:37:35.249_CLN-0425032936
TACVD425_2018-05-01 14:37:37.265000000_CLN-0425032936
TACVD425_2018-05-01 14:37:37.265_CLN-0425032936
TACVD425_2018-05-01 14:37:39.249000000_CLN-0425032936
TACVD425_2018-05-01 14:37:39.249_CLN-0425032936
TACVD425_2018-05-01 14:37:41.249000000_CLN-0425032936
TACVD425_2018-05-01 14:37:41.249_CLN-0425032936
TACVD425_2018-05-01 14:37:43.265000000_CLN-0425032936
TACVD425_2018-05-01 14:37:43.265_CLN-0425032936
TACVD425_2018-05-01 14:37:45.265000000_CLN-0425032936
TACVD425_2018-05-01 14:37:45.265_CLN-0425032936
TACVD425_2018-05-01 14:37:47.312000000_CLN-0425032936
TACVD425_2018-05-01 14:37:47.312_CLN-0425032936
TACVD425_2018-05-01 14:37:49.328000000_CLN-0425032936
TACVD425_2018-05-01 14:37:49.328_CLN-0425032936
TACVD425_2018-05-01 14:37:51.328000000_CLN-0425032936
TACVD425_2018-05-01 14:37:51.328_CLN-0425032936
TACVD425_2018-05-01 14:37:53.312000000_CLN-0425032936
TACVD425_2018-05-01 14:37:53.312_CLN-0425032936
TACVD425_2018-05-01 14:37:55.328000000_CLN-0425032936
TACVD425_2018-05-01 14:37:55.328_CLN-0425032936
TACVD425_2018-05-01 14:37:57.374000000_CLN-0425032936
TACVD425_2018-05-01 14:37:57.374_CLN-0425032936
TACVD425_2018-05-01 14:37:59.390000000_CLN-0425032936
TACVD425_2018-05-01 14:37:59.390_CLN-0425032936
TACVD425_2018-05-01 14:38:01.406000000_CLN-0425032936
TACVD425_2018-05-01 14:38:01.406_CLN-0425032936
TACVD425_2018-05-01 14:38:03.406000000_CLN-0425032936
TACVD425_2018-05-01 14:38:03.406_CLN-0425032936
TACVD425_2018-05-01 14:38:05.390000000_CLN-0425032936
TACVD425_2018-05-01 14:38:05.390_CLN-0425032936
TACVD425_2018-05-01 14:38:07.390000000_CLN-0425032936
TACVD425_2018-05-01 14:38:07.390_CLN-0425032936
TACVD425_2018-05-01 14:38:09.437000000_CLN-0425032936
TACVD425_2018-05-01 14:38:09.437_CLN-0425032936
TACVD425_2018-05-01 14:38:11.453000000_CLN-0425032936
TACVD425_2018-05-01 14:38:11.453_CLN-0425032936
TACVD425_2018-05-01 14:38:13.437000000_CLN-0425032936
TACVD425_2018-05-01 14:38:13.437_CLN-0425032936
TACVD425_2018-05-01 14:38:15.437000000_CLN-0425032936
TACVD425_2018-05-01 14:38:15.437_CLN-0425032936
TACVD425_2018-05-01 14:38:17.453000000_CLN-0425032936
TACVD425_2018-05-01 14:38:17.453_CLN-0425032936
TACVD425_2018-05-01 14:38:19.453000000_CLN-0425032936
TACVD425_2018-05-01 14:38:19.453_CLN-0425032936
TACVD425_2018-05-01 14:38:21.515000000_CLN-0425032936
TACVD425_2018-05-01 14:38:21.515_CLN-0425032936
TACVD425_2018-05-01 14:38:23.500000000_CLN-0425032936
TACVD425_2018-05-01 14:38:23.500_CLN-0425032936
TACVD425_2018-05-01 14:38:25.500000000_CLN-0425032936
TACVD425_2018-05-01 14:38:25.500_CLN-0425032936
TACVD425_2018-05-01 14:38:27.515000000_CLN-0425032936
TACVD425_2018-05-01 14:38:27.515_CLN-0425032936
TACVD425_2018-05-01 14:38:29.515000000_CLN-0425032936
TACVD425_2018-05-01 14:38:29.515_CLN-0425032936
TACVD425_2018-05-01 14:38:31.500000000_CLN-0425032936
TACVD425_2018-05-01 14:38:31.500_CLN-0425032936
TACVD425_2018-05-01 14:38:33.500000000_CLN-0425032936
TACVD425_2018-05-01 14:38:33.500_CLN-0425032936
TACVD425_2018-05-01 14:38:35.562000000_CLN-0425032936
TACVD425_2018-05-01 14:38:35.562_CLN-0425032936
TACVD425_2018-05-01 14:38:37.500000000_CLN-0425032936
TACVD425_2018-05-01 14:38:37.500_CLN-0425032936
TACVD425_2018-05-01 14:38:39.515000000_CLN-0425032936
TACVD425_2018-05-01 14:38:39.515_CLN-0425032936
TACVD425_2018-05-01 14:38:41.578000000_CLN-0425032936
TACVD425_2018-05-01 14:38:41.578_CLN-0425032936
TACVD425_2018-05-01 14:38:43.562000000_CLN-0425032936
TACVD425_2018-05-01 14:38:43.562_CLN-0425032936
TACVD425_2018-05-01 14:38:45.562000000_CLN-0425032936
TACVD425_2018-05-01 14:38:45.562_CLN-0425032936
TACVD425_2018-05-01 14:38:47.594000000_CLN-0425032936
TACVD425_2018-05-01 14:38:47.594_CLN-0425032936
TACVD425_2018-05-01 14:38:49.640000000_CLN-0425032936
TACVD425_2018-05-01 14:38:49.640_CLN-0425032936
TACVD425_2018-05-01 14:38:51.641000000_CLN-0425032936
TACVD425_2018-05-01 14:38:51.641_CLN-0425032936
TACVD425_2018-05-01 14:38:53.625000000_CLN-0425032936
TACVD425_2018-05-01 14:38:53.625_CLN-0425032936
TACVD425_2018-05-01 14:38:55.625000000_CLN-0425032936
TACVD425_2018-05-01 14:38:55.625_CLN-0425032936
TACVD425_2018-05-01 14:38:57.625000000_CLN-0425032936
TACVD425_2018-05-01 14:38:57.625_CLN-0425032936
TACVD425_2018-05-01 14:38:59.641000000_CLN-0425032936
TACVD425_2018-05-01 14:38:59.641_CLN-0425032936
TACVD425_2018-05-01 14:39:01.610000000_CLN-0425032936
TACVD425_2018-05-01 14:39:01.610_CLN-0425032936
TACVD425_2018-05-01 14:39:03.626000000_CLN-0425032936
TACVD425_2018-05-01 14:39:03.626_CLN-0425032936
TACVD425_2018-05-01 14:39:05.704000000_CLN-0425032936
TACVD425_2018-05-01 14:39:05.704_CLN-0425032936
TACVD425_2018-05-01 14:39:07.704000000_CLN-0425032936
TACVD425_2018-05-01 14:39:07.704_CLN-0425032936
TACVD425_2018-05-01 14:39:09.735000000_CLN-0425032936
TACVD425_2018-05-01 14:39:09.735_CLN-0425032936
TACVD425_2018-05-01 14:39:11.688000000_CLN-0425032936
TACVD425_2018-05-01 14:39:11.688_CLN-0425032936
TACVD425_2018-05-01 14:39:13.813000000_CLN-0425032936
TACVD425_2018-05-01 14:39:13.813_CLN-0425032936
TACVD425_2018-05-01 14:39:15.751000000_CLN-0425032936
TACVD425_2018-05-01 14:39:15.751_CLN-0425032936
TACVD425_2018-05-01 14:39:17.751000000_CLN-0425032936
TACVD425_2018-05-01 14:39:17.751_CLN-0425032936
TACVD425_2018-05-01 14:39:19.767000000_CLN-0425032936
TACVD425_2018-05-01 14:39:19.767_CLN-0425032936
TACVD425_2018-05-01 14:39:21.751000000_CLN-0425032936
TACVD425_2018-05-01 14:39:21.751_CLN-0425032936
TACVD425_2018-05-01 14:39:23.767000000_CLN-0425032936
TACVD425_2018-05-01 14:39:23.767_CLN-0425032936
TACVD425_2018-05-01 14:39:25.751000000_CLN-0425032936
TACVD425_2018-05-01 14:39:25.751_CLN-0425032936
TACVD425_2018-05-01 14:39:27.814000000_CLN-0425032936
TACVD425_2018-05-01 14:39:27.814_CLN-0425032936
TACVD425_2018-05-01 14:39:29.814000000_CLN-0425032936
TACVD425_2018-05-01 14:39:29.814_CLN-0425032936
TACVD425_2018-05-01 14:39:31.845000000_CLN-0425032936
TACVD425_2018-05-01 14:39:31.845_CLN-0425032936
TACVD425_2018-05-01 14:39:33.814000000_CLN-0425032936
TACVD425_2018-05-01 14:39:33.814_CLN-0425032936
TACVD425_2018-05-01 14:39:35.814000000_CLN-0425032936
TACVD425_2018-05-01 14:39:35.814_CLN-0425032936
TACVD425_2018-05-01 14:39:37.814000000_CLN-0425032936
TACVD425_2018-05-01 14:39:37.814_CLN-0425032936
TACVD425_2018-05-01 14:39:39.814000000_CLN-0425032936
TACVD425_2018-05-01 14:39:39.814_CLN-0425032936
TACVD425_2018-05-01 14:39:41.845000000_CLN-0425032936
TACVD425_2018-05-01 14:39:41.845_CLN-0425032936
TACVD425_2018-05-01 14:39:43.876000000_CLN-0425032936
TACVD425_2018-05-01 14:39:43.876_CLN-0425032936
TACVD425_2018-05-01 14:39:45.907000000_CLN-0425032936
TACVD425_2018-05-01 14:39:45.907_CLN-0425032936
TACVD425_2018-05-01 14:39:47.907000000_CLN-0425032936
TACVD425_2018-05-01 14:39:47.907_CLN-0425032936
TACVD425_2018-05-01 14:39:49.892000000_CLN-0425032936
TACVD425_2018-05-01 14:39:49.892_CLN-0425032936
TACVD425_2018-05-01 14:39:51.939000000_CLN-0425032936
TACVD425_2018-05-01 14:39:51.939_CLN-0425032936
TACVD425_2018-05-01 14:39:53.939000000_CLN-0425032936
TACVD425_2018-05-01 14:39:53.939_CLN-0425032936
TACVD425_2018-05-01 14:39:55.954000000_CLN-0425032936
TACVD425_2018-05-01 14:39:55.954_CLN-0425032936
TACVD425_2018-05-01 14:39:57.939000000_CLN-0425032936
TACVD425_2018-05-01 14:39:57.939_CLN-0425032936
TACVD425_2018-05-01 14:40:00.001000000_CLN-0425032936
TACVD425_2018-05-01 14:40:00.001_CLN-0425032936
TACVD425_2018-05-01 14:40:02.017000000_CLN-0425032936
TACVD425_2018-05-01 14:40:02.017_CLN-0425032936
TACVD425_2018-05-01 14:40:04.001000000_CLN-0425032936
TACVD425_2018-05-01 14:40:04.001_CLN-0425032936
TACVD425_2018-05-01 14:40:06.001000000_CLN-0425032936
TACVD425_2018-05-01 14:40:06.001_CLN-0425032936
TACVD425_2018-05-01 14:40:08.017000000_CLN-0425032936
TACVD425_2018-05-01 14:40:08.017_CLN-0425032936
TACVD425_2018-05-01 14:40:10.001000000_CLN-0425032936
TACVD425_2018-05-01 14:40:10.001_CLN-0425032936
TACVD425_2018-05-01 14:40:12.064000000_CLN-0425032936
TACVD425_2018-05-01 14:40:12.064_CLN-0425032936
TACVD425_2018-05-01 14:40:14.080000000_CLN-0425032936
TACVD425_2018-05-01 14:40:14.080_CLN-0425032936
TACVD425_2018-05-01 14:40:16.080000000_CLN-0425032936
TACVD425_2018-05-01 14:40:16.080_CLN-0425032936
TACVD425_2018-05-01 14:40:18.080000000_CLN-0425032936
TACVD425_2018-05-01 14:40:18.080_CLN-0425032936
TACVD425_2018-05-01 14:40:20.095000000_CLN-0425032936
TACVD425_2018-05-01 14:40:20.095_CLN-0425032936
TACVD425_2018-05-01 14:40:22.142000000_CLN-0425032936
TACVD425_2018-05-01 14:40:22.142_CLN-0425032936
TACVD425_2018-05-01 14:40:24.126000000_CLN-0425032936
TACVD425_2018-05-01 14:40:24.126_CLN-0425032936
TACVD425_2018-05-01 14:40:26.142000000_CLN-0425032936
TACVD425_2018-05-01 14:40:26.142_CLN-0425032936
TACVD425_2018-05-01 14:40:28.142000000_CLN-0425032936
TACVD425_2018-05-01 14:40:28.142_CLN-0425032936
TACVD425_2018-05-01 14:40:30.205000000_CLN-0425032936
TACVD425_2018-05-01 14:40:30.205_CLN-0425032936
TACVD425_2018-05-01 14:40:32.142000000_CLN-0425032936
TACVD425_2018-05-01 14:40:32.142_CLN-0425032936
TACVD425_2018-05-01 14:40:34.236000000_CLN-0425032936
TACVD425_2018-05-01 14:40:34.236_CLN-0425032936
TACVD425_2018-05-01 14:40:36.142000000_CLN-0425032936
TACVD425_2018-05-01 14:40:36.142_CLN-0425032936
TACVD425_2018-05-01 14:40:38.142000000_CLN-0425032936
TACVD425_2018-05-01 14:40:38.142_CLN-0425032936
TACVD425_2018-05-01 14:40:40.189000000_CLN-0425032936
TACVD425_2018-05-01 14:40:40.189_CLN-0425032936
TACVD425_2018-05-01 14:40:42.189000000_CLN-0425032936
TACVD425_2018-05-01 14:40:42.189_CLN-0425032936
TACVD425_2018-05-01 14:40:44.205000000_CLN-0425032936
TACVD425_2018-05-01 14:40:44.205_CLN-0425032936
TACVD425_2018-05-01 14:40:46.189000000_CLN-0425032936
TACVD425_2018-05-01 14:40:46.189_CLN-0425032936
TACVD425_2018-05-01 14:40:48.252000000_CLN-0425032936
TACVD425_2018-05-01 14:40:48.252_CLN-0425032936
TACVD425_2018-05-01 14:40:50.189000000_CLN-0425032936
TACVD425_2018-05-01 14:40:50.189_CLN-0425032936
TACVD425_2018-05-01 14:40:52.189000000_CLN-0425032936
TACVD425_2018-05-01 14:40:52.189_CLN-0425032936
TACVD425_2018-05-01 14:40:54.267000000_CLN-0425032936
TACVD425_2018-05-01 14:40:54.267_CLN-0425032936
TACVD425_2018-05-01 14:40:56.267000000_CLN-0425032936
TACVD425_2018-05-01 14:40:56.267_CLN-0425032936
TACVD425_2018-05-01 14:40:58.267000000_CLN-0425032936
TACVD425_2018-05-01 14:40:58.267_CLN-0425032936
TACVD425_2018-05-01 14:41:00.314000000_CLN-0425032936
TACVD425_2018-05-01 14:41:00.314_CLN-0425032936
TACVD425_2018-05-01 14:41:02.314000000_CLN-0425032936
TACVD425_2018-05-01 14:41:02.314_CLN-0425032936
TACVD425_2018-05-01 14:41:04.314000000_CLN-0425032936
TACVD425_2018-05-01 14:41:04.314_CLN-0425032936
TACVD425_2018-05-01 14:41:06.314000000_CLN-0425032936
TACVD425_2018-05-01 14:41:06.314_CLN-0425032936
TACVD425_2018-05-01 14:41:08.330000000_CLN-0425032936
TACVD425_2018-05-01 14:41:08.330_CLN-0425032936
TACVD425_2018-05-01 14:41:10.314000000_CLN-0425032936
TACVD425_2018-05-01 14:41:10.314_CLN-0425032936
TACVD425_2018-05-01 14:41:12.455000000_CLN-0425032936
TACVD425_2018-05-01 14:41:12.455_CLN-0425032936
TACVD425_2018-05-01 14:41:14.393000000_CLN-0425032936
TACVD425_2018-05-01 14:41:14.393_CLN-0425032936
TACVD425_2018-05-01 14:41:16.393000000_CLN-0425032936
TACVD425_2018-05-01 14:41:16.393_CLN-0425032936
TACVD425_2018-05-01 14:41:18.455000000_CLN-0425032936
TACVD425_2018-05-01 14:41:18.455_CLN-0425032936
TACVD425_2018-05-01 14:41:20.456000000_CLN-0425032936
TACVD425_2018-05-01 14:41:20.456_CLN-0425032936
TACVD425_2018-05-01 14:41:22.456000000_CLN-0425032936
TACVD425_2018-05-01 14:41:22.456_CLN-0425032936
TACVD425_2018-05-01 14:41:24.456000000_CLN-0425032936
TACVD425_2018-05-01 14:41:24.456_CLN-0425032936
TACVD425_2018-05-01 14:41:26.518000000_CLN-0425032936
TACVD425_2018-05-01 14:41:26.518_CLN-0425032936
TACVD425_2018-05-01 14:41:28.456000000_CLN-0425032936
TACVD425_2018-05-01 14:41:28.456_CLN-0425032936
TACVD425_2018-05-01 14:41:30.534000000_CLN-0425032936
TACVD425_2018-05-01 14:41:30.534_CLN-0425032936
TACVD425_2018-05-01 14:41:32.518000000_CLN-0425032936
TACVD425_2018-05-01 14:41:32.518_CLN-0425032936
TACVD425_2018-05-01 14:41:34.503000000_CLN-0425032936
TACVD425_2018-05-01 14:41:34.503_CLN-0425032936
TACVD425_2018-05-01 14:41:36.565000000_CLN-0425032936
TACVD425_2018-05-01 14:41:36.565_CLN-0425032936
TACVD425_2018-05-01 14:41:38.565000000_CLN-0425032936
TACVD425_2018-05-01 14:41:38.565_CLN-0425032936
TACVD425_2018-05-01 14:41:40.550000000_CLN-0425032936
TACVD425_2018-05-01 14:41:40.550_CLN-0425032936
TACVD425_2018-05-01 14:41:42.550000000_CLN-0425032936
TACVD425_2018-05-01 14:41:42.550_CLN-0425032936
TACVD425_2018-05-01 14:41:44.550000000_CLN-0425032936
TACVD425_2018-05-01 14:41:44.550_CLN-0425032936
TACVD425_2018-05-01 14:41:46.565000000_CLN-0425032936
TACVD425_2018-05-01 14:41:46.565_CLN-0425032936
TACVD425_2018-05-01 14:41:48.628000000_CLN-0425032936
TACVD425_2018-05-01 14:41:48.628_CLN-0425032936
TACVD425_2018-05-01 14:41:50.643000000_CLN-0425032936
TACVD425_2018-05-01 14:41:50.643_CLN-0425032936
TACVD425_2018-05-01 14:41:52.612000000_CLN-0425032936
TACVD425_2018-05-01 14:41:52.612_CLN-0425032936
TACVD425_2018-05-01 14:41:54.628000000_CLN-0425032936
TACVD425_2018-05-01 14:41:54.628_CLN-0425032936
TACVD425_2018-05-01 14:41:56.628000000_CLN-0425032936
TACVD425_2018-05-01 14:41:56.628_CLN-0425032936
TACVD425_2018-05-01 14:41:58.643000000_CLN-0425032936
TACVD425_2018-05-01 14:41:58.643_CLN-0425032936
TACVD425_2018-05-01 14:42:00.690000000_CLN-0425032936
TACVD425_2018-05-01 14:42:00.690_CLN-0425032936
TACVD425_2018-05-01 14:42:02.675000000_CLN-0425032936
TACVD425_2018-05-01 14:42:02.675_CLN-0425032936
TACVD425_2018-05-01 14:42:04.690000000_CLN-0425032936
TACVD425_2018-05-01 14:42:04.690_CLN-0425032936
TACVD425_2018-05-01 14:42:06.737000000_CLN-0425032936
TACVD425_2018-05-01 14:42:06.737_CLN-0425032936
TACVD425_2018-05-01 14:42:08.737000000_CLN-0425032936
TACVD425_2018-05-01 14:42:08.737_CLN-0425032936
TACVD425_2018-05-01 14:42:10.753000000_CLN-0425032936
TACVD425_2018-05-01 14:42:10.753_CLN-0425032936
TACVD425_2018-05-01 14:42:12.737000000_CLN-0425032936
TACVD425_2018-05-01 14:42:12.737_CLN-0425032936
TACVD425_2018-05-01 14:42:14.753000000_CLN-0425032936
TACVD425_2018-05-01 14:42:14.753_CLN-0425032936
TACVD425_2018-05-01 14:42:16.737000000_CLN-0425032936
TACVD425_2018-05-01 14:42:16.737_CLN-0425032936
TACVD425_2018-05-01 14:42:18.753000000_CLN-0425032936
TACVD425_2018-05-01 14:42:18.753_CLN-0425032936
TACVD425_2018-05-01 14:42:20.737000000_CLN-0425032936
TACVD425_2018-05-01 14:42:20.737_CLN-0425032936
TACVD425_2018-05-01 14:42:22.737000000_CLN-0425032936
TACVD425_2018-05-01 14:42:22.737_CLN-0425032936
TACVD425_2018-05-01 14:42:24.769000000_CLN-0425032936
TACVD425_2018-05-01 14:42:24.769_CLN-0425032936
TACVD425_2018-05-01 14:42:26.753000000_CLN-0425032936
TACVD425_2018-05-01 14:42:26.753_CLN-0425032936
TACVD425_2018-05-01 14:42:28.753000000_CLN-0425032936
TACVD425_2018-05-01 14:42:28.753_CLN-0425032936
TACVD425_2018-05-01 14:42:30.816000000_CLN-0425032936
TACVD425_2018-05-01 14:42:30.816_CLN-0425032936
TACVD425_2018-05-01 14:42:32.816000000_CLN-0425032936
TACVD425_2018-05-01 14:42:32.816_CLN-0425032936
TACVD425_2018-05-01 14:42:34.816000000_CLN-0425032936
TACVD425_2018-05-01 14:42:34.816_CLN-0425032936
TACVD425_2018-05-01 14:42:36.800000000_CLN-0425032936
TACVD425_2018-05-01 14:42:36.800_CLN-0425032936
TACVD425_2018-05-01 14:42:38.863000000_CLN-0425032936
TACVD425_2018-05-01 14:42:38.863_CLN-0425032936
TACVD425_2018-05-01 14:42:40.878000000_CLN-0425032936
TACVD425_2018-05-01 14:42:40.878_CLN-0425032936
